ResultId,Drivers points,Qualifying position,Result_Race-1,Total gained/lost positions,Index DNF/Driver,Average Lost laps
24621.0,0.7,17.0,5.0,-1.0,0.0476190476190476,0.7
24622.0,0.0,19.0,12.0,40.0,0.0952380952380952,1.3
24623.0,4.75,12.0,2.0,22.0,0.0476190476190476,0.4
24624.0,0.05,20.0,16.0,41.0,0.0952380952380952,1.55
24625.0,1.05,13.0,19.0,61.0,0.0952380952380952,0.65
24666.0,18.5,1.0,1.0,1.0,0.0,0.0
24667.0,7.5,7.0,3.0,-19.0,0.2941176470588235,0.0
24668.0,21.5,2.0,2.0,2.0,0.0588235294117647,0.0
24669.0,3.0,3.0,7.0,-4.0,0.3125,0.0
24670.0,6.0,13.0,4.0,-7.0,0.0588235294117647,0.0
24671.0,0.5,5.0,20.0,-9.0,0.1176470588235294,0.0
24672.0,8.0,4.0,6.0,11.0,0.0666666666666666,0.0
24673.0,2.0,11.0,8.0,-9.0,0.0588235294117647,0.0
24674.0,6.5,9.0,9.0,-3.0,0.1176470588235294,0.5
24675.0,0.0,16.0,12.0,2.0,0.3529411764705882,0.5
24676.0,9.0,6.0,19.0,0.0,0.2352941176470588,0.0
24677.0,0.5,17.0,10.0,4.0,0.0588235294117647,0.5
24678.0,13.0,8.0,5.0,4.0,0.0588235294117647,0.0
24679.0,2.0,14.0,18.0,-7.0,0.2352941176470588,0.0
24680.0,0.0,20.0,11.0,10.0,0.0588235294117647,0.5
24681.0,0.0,18.0,13.0,7.0,0.2,0.5
24682.0,1.0,19.0,14.0,14.0,0.1764705882352941,0.5
24683.0,0.0,12.0,16.0,-3.0,0.2352941176470588,1.0
24684.0,0.0,15.0,17.0,10.0,0.1764705882352941,1.0
24685.0,3.0,10.0,15.0,-3.0,0.1764705882352941,0.5
24686.0,21.0,1.0,1.0,1.0,0.0,0.0
24687.0,11.0,3.0,2.0,-14.0,0.8823529411764706,0.0
24688.0,6.0,4.0,11.0,-5.0,0.7058823529411764,0.3333333333333333
24689.0,2.6666666666666665,8.0,8.0,-6.0,0.1764705882352941,0.3333333333333333
24690.0,8.666666666666666,5.0,13.0,-1.0,0.1764705882352941,0.3333333333333333
24691.0,1.3333333333333333,9.0,14.0,-7.0,0.7058823529411764,0.3333333333333333
24692.0,2.0,11.0,20.0,-13.0,0.5294117647058824,0.3333333333333333
24693.0,7.333333333333333,12.0,5.0,1.0,0.1764705882352941,0.0
24694.0,6.0,6.0,4.0,-5.0,0.9375,0.0
24695.0,3.0,10.0,6.0,-10.0,0.3529411764705882,0.3333333333333333
24696.0,19.33333333333333,2.0,3.0,1.0,0.1764705882352941,0.0
24697.0,0.0,15.0,18.0,-9.0,0.7058823529411764,1.0
24698.0,5.0,7.0,9.0,-3.0,0.3529411764705882,0.6666666666666666
24699.0,0.6666666666666666,17.0,17.0,16.0,0.5294117647058824,0.6666666666666666
24700.0,0.0,20.0,19.0,6.0,0.5294117647058824,2.333333333333333
24701.0,0.0,19.0,16.0,12.0,0.6000000000000001,0.6666666666666666
24702.0,0.0,18.0,15.0,15.0,0.1764705882352941,0.6666666666666666
24703.0,0.3333333333333333,14.0,12.0,9.0,0.1764705882352941,0.6666666666666666
24704.0,0.3333333333333333,16.0,10.0,13.0,1.0588235294117647,0.6666666666666666
24705.0,0.0,13.0,12.0,0.0,0.0,0.0
24706.0,13.0,4.0,2.0,-13.0,0.8823529411764706,0.0
24707.0,22.0,2.0,1.0,1.0,0.0,0.0
24708.0,14.5,1.0,11.0,-8.0,0.1764705882352941,0.0
24709.0,8.25,8.0,3.0,-4.0,0.7058823529411764,0.25
24710.0,6.5,9.0,8.0,5.0,0.1764705882352941,0.0
24711.0,5.0,6.0,9.0,-8.0,0.9375,0.0
24712.0,0.0,3.0,20.0,-7.0,0.0,0.0
24713.0,3.0,11.0,6.0,-4.0,0.7058823529411764,0.25
24714.0,9.0,10.0,5.0,-1.0,0.1764705882352941,0.25
24715.0,0.25,16.0,18.0,10.0,0.1764705882352941,0.5
24716.0,3.0,7.0,7.0,-9.0,0.5294117647058824,0.25
24717.0,2.5,12.0,10.0,-10.0,0.3529411764705882,0.25
24718.0,3.75,13.0,13.0,-9.0,0.3529411764705882,0.5
24719.0,5.0,5.0,4.0,-2.0,0.1764705882352941,0.25
24720.0,0.0,20.0,17.0,14.0,0.1764705882352941,0.75
24721.0,0.0,14.0,16.0,13.0,0.6000000000000001,0.5
24722.0,0.5,19.0,14.0,17.0,0.5294117647058824,0.5
24723.0,0.0,15.0,12.0,-1.0,0.7058823529411764,0.75
24724.0,0.0,18.0,15.0,9.0,0.5294117647058824,1.75
24725.0,0.25,17.0,19.0,8.0,1.0588235294117647,0.5
24726.0,21.4,1.0,2.0,1.0,0.0,0.0
24727.0,15.4,3.0,1.0,-10.0,0.2941176470588235,0.0
24728.0,14.6,2.0,3.0,-10.0,0.0588235294117647,0.0
24729.0,5.6,5.0,6.0,-8.0,0.3125,0.0
24730.0,4.4,4.0,7.0,8.0,0.0666666666666666,0.2
24731.0,3.0,7.0,13.0,-10.0,0.1176470588235294,0.4
24732.0,2.0,11.0,12.0,-11.0,0.1176470588235294,0.2
24733.0,7.2,6.0,5.0,9.0,0.0588235294117647,0.0
24734.0,2.4,10.0,11.0,-13.0,0.1764705882352941,0.2
24735.0,7.6,8.0,9.0,0.0,0.0588235294117647,0.2
24736.0,4.0,13.0,14.0,-11.0,0.0588235294117647,0.4
24737.0,0.4,12.0,10.0,16.0,0.0588235294117647,0.4
24738.0,3.2,15.0,8.0,2.0,0.2352941176470588,0.2
24739.0,0.0,14.0,15.0,19.0,0.0588235294117647,0.8
24740.0,0.2,16.0,20.0,5.0,0.3529411764705882,0.4
24741.0,0.4,20.0,17.0,19.0,0.1764705882352941,0.6
24742.0,0.0,18.0,18.0,-4.0,0.2352941176470588,0.8
24743.0,0.0,19.0,19.0,8.0,0.1764705882352941,1.6
24744.0,0.0,17.0,16.0,10.0,0.2,0.6
24745.0,9.0,9.0,4.0,0.0,0.2352941176470588,0.2
24746.0,22.0,1.0,1.0,1.0,0.0,0.0
24747.0,14.833333333333334,2.0,3.0,-11.0,0.1176470588235294,0.0
24748.0,15.833333333333334,3.0,2.0,-9.0,0.5882352941176471,0.0
24749.0,3.333333333333333,4.0,11.0,-9.0,0.1176470588235294,0.5
24750.0,2.6666666666666665,6.0,13.0,4.0,0.4705882352941176,0.3333333333333333
24751.0,6.666666666666667,5.0,8.0,7.0,0.1176470588235294,0.1666666666666666
24752.0,6.5,10.0,10.0,-2.0,0.1176470588235294,0.3333333333333333
24753.0,2.333333333333333,12.0,9.0,-12.0,0.3529411764705882,0.3333333333333333
24754.0,6.666666666666667,9.0,4.0,-7.0,0.625,0.1666666666666666
24755.0,5.333333333333333,8.0,5.0,7.0,0.1333333333333333,0.3333333333333333
24756.0,0.3333333333333333,11.0,12.0,16.0,0.1176470588235294,0.5
24757.0,0.0,16.0,14.0,19.0,0.1176470588235294,0.8333333333333334
24758.0,2.6666666666666665,14.0,7.0,-7.0,0.2352941176470588,0.3333333333333333
24759.0,7.5,13.0,20.0,-11.0,0.4705882352941176,0.1666666666666666
24760.0,0.0,17.0,19.0,8.0,0.4,0.8333333333333334
24761.0,0.0,19.0,18.0,9.0,0.3529411764705882,1.6666666666666667
24762.0,0.1666666666666666,20.0,15.0,6.0,0.7058823529411765,0.5
24763.0,0.3333333333333333,18.0,16.0,23.0,0.3529411764705882,0.6666666666666666
24764.0,0.0,15.0,17.0,-3.0,0.4705882352941176,0.8333333333333334
24765.0,3.8333333333333335,7.0,6.0,-9.0,0.2352941176470588,0.5
24766.0,2.571428571428572,10.0,8.0,-8.0,0.7058823529411765,0.2857142857142857
24767.0,3.2857142857142856,3.0,20.0,-22.0,0.4705882352941176,0.4285714285714285
24768.0,6.0,8.0,9.0,-7.0,1.25,0.1428571428571428
24769.0,6.428571428571429,6.0,7.0,1.0,0.2352941176470588,0.2857142857142857
24770.0,15.285714285714286,2.0,2.0,-11.0,0.2352941176470588,0.0
24771.0,4.714285714285714,7.0,4.0,-9.0,0.2352941176470588,0.4285714285714285
24772.0,22.428571428571427,1.0,1.0,1.0,0.0,0.0
24773.0,3.7142857142857135,12.0,5.0,5.0,0.9411764705882352,0.2857142857142857
24774.0,0.2857142857142857,11.0,11.0,16.0,0.2352941176470588,0.4285714285714285
24775.0,4.714285714285714,4.0,10.0,5.0,0.2666666666666666,0.2857142857142857
24776.0,0.0,20.0,16.0,12.0,0.7058823529411765,1.4285714285714286
24777.0,0.0,16.0,15.0,10.0,0.8,0.7142857142857143
24778.0,0.0,14.0,12.0,23.0,0.2352941176470588,0.7142857142857143
24779.0,0.0,19.0,19.0,-7.0,0.9411764705882352,0.7142857142857143
24780.0,6.857142857142857,9.0,6.0,6.0,0.2352941176470588,0.1428571428571428
24781.0,0.2857142857142857,18.0,18.0,23.0,0.7058823529411765,0.5714285714285714
24782.0,15.714285714285714,5.0,3.0,-9.0,1.1764705882352942,0.0
24783.0,6.428571428571429,13.0,14.0,-12.0,0.9411764705882352,0.1428571428571428
24784.0,0.1428571428571428,15.0,17.0,9.0,1.411764705882353,0.4285714285714285
24785.0,2.2857142857142856,17.0,13.0,-6.0,0.4705882352941176,0.2857142857142857
24786.0,20.5,1.0,7.0,-5.0,0.0,0.0
24787.0,14.625,2.0,5.0,-14.0,0.4705882352941176,0.0
24788.0,6.0,4.0,15.0,0.0,0.4705882352941176,0.125
24789.0,5.125,8.0,6.0,-8.0,0.4705882352941176,0.375
24790.0,4.25,6.0,10.0,-1.0,0.5333333333333333,0.25
24791.0,7.125,11.0,4.0,3.0,0.4705882352941176,0.25
24792.0,0.5,12.0,9.0,18.0,0.4705882352941176,0.375
24793.0,5.625,5.0,18.0,-17.0,1.8823529411764703,0.125
24794.0,0.0,13.0,13.0,24.0,0.4705882352941176,0.625
24795.0,2.0,14.0,20.0,-9.0,0.9411764705882352,0.25
24796.0,0.0,18.0,14.0,-2.0,1.8823529411764703,0.625
24797.0,0.0,15.0,12.0,14.0,1.6,0.625
24798.0,7.125,7.0,3.0,-2.0,2.5,0.125
24799.0,3.75,10.0,8.0,9.0,1.8823529411764703,0.25
24800.0,0.0,19.0,11.0,21.0,1.411764705882353,1.25
24801.0,0.125,20.0,19.0,5.0,2.823529411764706,0.375
24802.0,0.25,17.0,16.0,25.0,1.411764705882353,0.5
24803.0,5.125,9.0,2.0,-21.0,0.9411764705882352,0.375
24804.0,13.75,3.0,17.0,-21.0,2.3529411764705883,0.0
24805.0,5.375,16.0,1.0,1.0,1.411764705882353,0.25
24806.0,15.0,3.0,2.0,-14.0,0.1176470588235294,0.0
24807.0,12.22222222222222,2.0,19.0,-37.0,0.5882352941176471,0.0
24808.0,21.11111111111111,1.0,1.0,-5.0,0.0,0.0
24809.0,4.888888888888889,4.0,5.0,1.0,0.1333333333333333,0.2222222222222222
24810.0,5.888888888888889,5.0,4.0,-4.0,0.1176470588235294,0.3333333333333333
24811.0,5.444444444444445,11.0,8.0,-20.0,0.4705882352941176,0.1111111111111111
24812.0,3.333333333333333,7.0,14.0,5.0,0.4705882352941176,0.2222222222222222
24813.0,1.1111111111111112,12.0,7.0,23.0,0.1176470588235294,0.3333333333333333
24814.0,4.777777777777778,9.0,20.0,-3.0,0.3529411764705882,0.2222222222222222
24815.0,7.0,10.0,3.0,1.0,0.1176470588235294,0.1111111111111111
24816.0,0.2222222222222222,17.0,17.0,25.0,0.3529411764705882,0.4444444444444444
24817.0,0.1111111111111111,18.0,16.0,9.0,0.7058823529411765,0.3333333333333333
24818.0,1.8888888888888888,15.0,10.0,-5.0,0.2352941176470588,0.2222222222222222
24819.0,0.2222222222222222,20.0,9.0,28.0,0.1176470588235294,0.5555555555555556
24820.0,7.222222222222222,8.0,6.0,8.0,0.1176470588235294,0.2222222222222222
24821.0,0.0,19.0,15.0,25.0,0.3529411764705882,1.1111111111111112
24822.0,0.0,16.0,12.0,17.0,0.4,0.5555555555555556
24823.0,0.0,14.0,11.0,5.0,0.4705882352941176,0.5555555555555556
24824.0,4.555555555555555,6.0,18.0,-30.0,0.2352941176470588,0.3333333333333333
24825.0,6.333333333333333,13.0,13.0,-9.0,0.625,0.1111111111111111
24826.0,20.5,2.0,3.0,-7.0,0.0,0.0
24827.0,12.8,3.0,2.0,-37.0,1.4705882352941178,0.0
24828.0,6.3,6.0,5.0,-4.0,0.2941176470588235,0.3
24829.0,5.6,9.0,4.0,1.0,0.3333333333333333,0.2
24830.0,4.1,10.0,19.0,-43.0,0.5882352941176471,0.3
24831.0,4.5,12.0,9.0,-3.0,0.8823529411764707,0.2
24832.0,5.7,4.0,6.0,-16.0,1.1764705882352942,0.1
24833.0,0.6,20.0,7.0,-11.0,0.0,0.0
24834.0,0.0,16.0,17.0,16.0,1.0,0.6
24835.0,0.2,14.0,11.0,31.0,0.8823529411764707,0.5
24836.0,1.7,11.0,13.0,-4.0,0.5882352941176471,0.3
24837.0,0.2,19.0,14.0,33.0,0.2941176470588235,0.6
24838.0,0.1,15.0,12.0,15.0,1.7647058823529411,0.4
24839.0,0.0,18.0,16.0,29.0,0.8823529411764707,1.1
24840.0,1.4,13.0,8.0,26.0,0.2941176470588235,0.3
24841.0,6.5,8.0,15.0,1.0,0.2941176470588235,0.3
24842.0,6.4,5.0,10.0,6.0,0.2941176470588235,0.1
24843.0,3.6,7.0,7.0,5.0,1.1764705882352942,0.2
24844.0,16.1,1.0,1.0,-12.0,0.2941176470588235,0.0
24845.0,0.0,17.0,18.0,0.0,1.1764705882352942,0.6
24846.0,20.90909090909091,1.0,1.0,-6.0,0.0,0.0
24847.0,14.636363636363637,2.0,19.0,-30.0,0.0588235294117647,0.0
24848.0,13.363636363636363,3.0,2.0,-36.0,0.2941176470588235,0.0
24849.0,5.727272727272728,4.0,7.0,-19.0,0.2352941176470588,0.0909090909090909
24850.0,4.818181818181818,9.0,6.0,3.0,0.1764705882352941,0.1818181818181818
24851.0,4.636363636363637,7.0,5.0,-38.0,0.1176470588235294,0.2727272727272727
24852.0,6.181818181818182,5.0,4.0,6.0,0.0666666666666666,0.1818181818181818
24853.0,3.272727272727273,11.0,18.0,-6.0,0.2352941176470588,0.1818181818181818
24854.0,7.090909090909091,10.0,3.0,-1.0,0.0588235294117647,0.2727272727272727
24855.0,1.5454545454545454,15.0,11.0,-4.0,0.1176470588235294,0.2727272727272727
24856.0,0.1818181818181818,16.0,12.0,40.0,0.0588235294117647,0.5454545454545454
24857.0,5.818181818181818,6.0,17.0,-6.0,0.0588235294117647,0.0909090909090909
24858.0,5.909090909090909,8.0,16.0,-7.0,0.0588235294117647,0.2727272727272727
24859.0,0.0,14.0,20.0,-3.0,0.2352941176470588,0.5454545454545454
24860.0,0.2727272727272727,17.0,10.0,35.0,0.1764705882352941,0.4545454545454545
24861.0,0.0909090909090909,19.0,13.0,17.0,0.3529411764705882,0.3636363636363636
24862.0,0.1818181818181818,18.0,9.0,23.0,0.2,0.5454545454545454
24863.0,0.0,20.0,14.0,33.0,0.1764705882352941,1.0
24864.0,1.2727272727272727,13.0,15.0,24.0,0.0588235294117647,0.2727272727272727
24865.0,5.181818181818182,12.0,20.0,-17.0,0.3125,0.0909090909090909
24866.0,21.33333333333333,2.0,1.0,-6.0,0.0,0.0
24867.0,14.916666666666666,1.0,2.0,-30.0,0.2941176470588235,0.0
24868.0,6.666666666666667,5.0,9.0,0.0,0.2941176470588235,0.3333333333333333
24869.0,1.1666666666666667,8.0,19.0,18.0,0.2941176470588235,0.4166666666666667
24870.0,6.25,7.0,4.0,-19.0,1.1764705882352942,0.0833333333333333
24871.0,6.166666666666667,11.0,7.0,4.0,0.3333333333333333,0.25
24872.0,4.916666666666667,10.0,6.0,-37.0,0.5882352941176471,0.3333333333333333
24873.0,5.416666666666667,9.0,13.0,-12.0,0.2941176470588235,0.3333333333333333
24874.0,0.1666666666666666,18.0,11.0,45.0,0.2941176470588235,0.5833333333333334
24875.0,0.25,20.0,15.0,37.0,0.8823529411764707,0.5
24876.0,0.0,19.0,18.0,35.0,0.8823529411764707,1.0833333333333333
24877.0,1.5,14.0,10.0,1.0,0.5882352941176471,0.3333333333333333
24878.0,4.75,15.0,20.0,-25.0,1.5625,0.0833333333333333
24879.0,0.1666666666666666,16.0,17.0,24.0,1.0,0.5833333333333334
24880.0,5.333333333333333,6.0,12.0,-12.0,0.2941176470588235,0.1666666666666666
24881.0,0.0,13.0,14.0,-3.0,1.1764705882352942,0.5833333333333334
24882.0,13.5,3.0,3.0,-36.0,1.4705882352941178,0.0
24883.0,0.0833333333333333,17.0,16.0,20.0,1.7647058823529411,0.4166666666666667
24884.0,3.333333333333333,12.0,8.0,-3.0,1.1764705882352942,0.25
24885.0,5.25,4.0,5.0,7.0,0.8823529411764707,0.25
24886.0,21.692307692307693,6.0,1.0,-5.0,0.0,0.0
24887.0,6.307692307692308,3.0,6.0,9.0,0.2,0.2307692307692307
24888.0,1.3846153846153846,12.0,12.0,3.0,0.3529411764705882,0.3076923076923077
24889.0,6.538461538461538,14.0,5.0,-17.0,0.7058823529411764,0.0769230769230769
24890.0,5.0,13.0,7.0,-34.0,0.3529411764705882,0.3076923076923077
24891.0,12.461538461538462,2.0,17.0,-50.0,0.8823529411764706,0.0
24892.0,4.923076923076923,4.0,15.0,-21.0,0.1764705882352941,0.1538461538461538
24893.0,5.307692307692308,11.0,8.0,-11.0,0.1764705882352941,0.3076923076923077
24894.0,4.384615384615385,1.0,13.0,-23.0,0.9375,0.0769230769230769
24895.0,7.3076923076923075,5.0,3.0,2.0,0.1764705882352941,0.3076923076923077
24896.0,3.076923076923077,7.0,19.0,-10.0,0.7058823529411764,0.2307692307692307
24897.0,2.0,17.0,4.0,22.0,0.1764705882352941,0.3846153846153846
24898.0,4.846153846153846,15.0,20.0,-9.0,0.5294117647058824,0.2307692307692307
24899.0,15.153846153846152,9.0,2.0,-31.0,0.1764705882352941,0.0
24900.0,0.3076923076923077,8.0,9.0,54.0,0.1764705882352941,0.5384615384615384
24901.0,0.0,18.0,16.0,-6.0,0.7058823529411764,0.5384615384615384
24902.0,0.0769230769230769,16.0,18.0,19.0,1.0588235294117647,0.3846153846153846
24903.0,0.1538461538461538,19.0,14.0,26.0,0.6000000000000001,0.5384615384615384
24904.0,0.0,20.0,11.0,43.0,0.5294117647058824,1.0
24905.0,0.3076923076923077,10.0,10.0,47.0,0.5294117647058824,0.4615384615384615
24906.0,21.928571428571427,1.0,1.0,0.0,0.0,0.0
24907.0,12.142857142857142,3.0,6.0,-54.0,1.4705882352941178,0.0
24908.0,5.0,4.0,7.0,-24.0,0.2941176470588235,0.1428571428571428
24909.0,5.285714285714286,9.0,8.0,-5.0,0.2941176470588235,0.2857142857142857
24910.0,5.357142857142857,15.0,5.0,-24.0,0.5882352941176471,0.2857142857142857
24911.0,4.5,8.0,13.0,-3.0,0.8823529411764707,0.2857142857142857
24912.0,6.857142857142857,6.0,10.0,-3.0,0.2941176470588235,0.2857142857142857
24913.0,14.071428571428571,2.0,14.0,-36.0,0.2941176470588235,0.0714285714285714
24914.0,2.857142857142857,7.0,11.0,-14.0,1.1764705882352942,0.2857142857142857
24915.0,6.928571428571429,12.0,4.0,-9.0,1.1764705882352942,0.0714285714285714
24916.0,1.8571428571428568,10.0,12.0,26.0,0.2941176470588235,0.4285714285714285
24917.0,0.0,14.0,16.0,-1.0,1.1764705882352942,0.5714285714285714
24918.0,2.357142857142857,11.0,3.0,11.0,0.5882352941176471,0.2857142857142857
24919.0,0.0,20.0,19.0,45.0,0.8823529411764707,0.9285714285714286
24920.0,0.2857142857142857,17.0,15.0,47.0,0.2941176470588235,0.5714285714285714
24921.0,0.2857142857142857,16.0,20.0,37.0,0.8823529411764707,0.4285714285714285
24922.0,0.0714285714285714,18.0,17.0,15.0,1.7647058823529411,0.3571428571428571
24923.0,7.142857142857143,5.0,2.0,10.0,0.3333333333333333,0.2142857142857142
24924.0,4.214285714285714,13.0,9.0,-31.0,1.5625,0.0714285714285714
24925.0,0.1428571428571428,19.0,18.0,25.0,1.0,0.5
24926.0,6.666666666666667,5.0,18.0,-3.0,0.3333333333333333,0.2
24927.0,2.8,11.0,9.0,-16.0,1.1764705882352942,0.2666666666666666
24928.0,3.933333333333333,10.0,19.0,-37.0,1.5625,0.0666666666666666
24929.0,5.666666666666667,8.0,5.0,-14.0,0.5882352941176471,0.2666666666666666
24930.0,6.8,7.0,7.0,-4.0,0.2941176470588235,0.2666666666666666
24931.0,5.666666666666667,12.0,3.0,-23.0,0.2941176470588235,0.1333333333333333
24932.0,1.7333333333333334,6.0,11.0,25.0,0.2941176470588235,0.4666666666666667
24933.0,13.4,1.0,8.0,-42.0,0.2941176470588235,0.0666666666666666
24934.0,0.0,2.0,12.0,1.0,1.1764705882352942,0.6
24935.0,5.733333333333333,15.0,4.0,0.0,0.2941176470588235,0.2666666666666666
24936.0,4.733333333333333,9.0,6.0,-1.0,0.8823529411764707,0.2666666666666666
24937.0,2.2,13.0,13.0,9.0,0.5882352941176471,0.3333333333333333
24938.0,0.2666666666666666,14.0,16.0,37.0,0.8823529411764707,0.4666666666666667
24939.0,0.2666666666666666,19.0,15.0,49.0,0.2941176470588235,0.6
24940.0,0.0666666666666666,16.0,17.0,16.0,1.7647058823529411,0.4
24941.0,0.0,18.0,10.0,0.0,0.0,0.0
24942.0,0.0,20.0,10.0,0.0,0.0,0.0
24943.0,0.0,17.0,14.0,51.0,0.8823529411764707,0.9333333333333332
24944.0,12.6,3.0,2.0,-53.0,1.4705882352941178,0.0
24945.0,6.533333333333333,4.0,10.0,-7.0,1.1764705882352942,0.1333333333333333
24946.0,11.8125,1.0,19.0,-69.0,0.2941176470588235,0.0
24947.0,12.8125,2.0,8.0,-49.0,0.0588235294117647,0.0625
24948.0,20.75,3.0,1.0,0.0,0.0,0.0
24949.0,5.8125,5.0,6.0,-17.0,0.0588235294117647,0.125
24950.0,5.4375,4.0,10.0,9.0,0.0588235294117647,0.25
24951.0,6.0625,6.0,4.0,-10.0,0.1176470588235294,0.25
24952.0,7.0,12.0,5.0,-2.0,0.0588235294117647,0.25
24953.0,4.4375,10.0,11.0,-3.0,0.1764705882352941,0.25
24954.0,3.75,11.0,2.0,-7.0,0.2352941176470588,0.25
24955.0,4.625,8.0,3.0,-30.0,0.3125,0.0625
24956.0,2.0,7.0,7.0,24.0,0.0588235294117647,0.4375
24957.0,0.25,16.0,14.0,53.0,0.0588235294117647,0.5625
24958.0,6.125,9.0,20.0,-23.0,0.2352941176470588,0.125
24959.0,2.0625,13.0,12.0,10.0,0.1176470588235294,0.3125
24960.0,0.1875,18.0,9.0,-6.0,0.2352941176470588,0.5625
24961.0,0.25,14.0,13.0,38.0,0.1764705882352941,0.4375
24962.0,0.0,20.0,18.0,49.0,0.1764705882352941,0.875
24963.0,0.0625,17.0,15.0,16.0,0.3529411764705882,0.375
24964.0,0.0,19.0,17.0,3.0,0.0,0.0
24965.0,7.8125,15.0,1.0,1.0,0.0666666666666666,0.1875
25006.0,22.0,2.0,2.0,0.0,0.0454545454545454,0.0
25007.0,21.5,3.0,1.0,1.0,0.1363636363636363,0.0
25008.0,8.0,1.0,18.0,-10.0,0.1818181818181818,0.0
25009.0,5.0,4.0,11.0,7.0,0.0909090909090909,0.0
25010.0,13.5,7.0,3.0,7.0,0.0454545454545454,0.0
25011.0,10.0,8.0,4.0,-2.0,0.0454545454545454,0.0
25012.0,1.0,6.0,9.0,3.0,0.1363636363636363,0.5
25013.0,0.5,13.0,10.0,-5.0,0.0909090909090909,0.0
25014.0,7.0,16.0,6.0,-1.0,0.0454545454545454,0.0
25015.0,3.0,9.0,7.0,-14.0,0.1363636363636363,0.0
25016.0,7.0,5.0,5.0,6.0,0.0,0.0
25017.0,0.0,12.0,14.0,3.0,0.0454545454545454,1.0
25018.0,0.0,10.0,15.0,11.0,0.0909090909090909,0.5
25019.0,2.5,17.0,8.0,2.0,0.1363636363636363,0.0
25020.0,1.0,14.0,12.0,12.0,0.1363636363636363,0.0
25021.0,0.0,11.0,19.0,-6.0,0.2272727272727272,0.5
25022.0,0.0,19.0,16.0,4.0,0.1363636363636363,1.5
25023.0,0.0,18.0,20.0,-7.0,0.1363636363636363,0.0
25024.0,0.0,20.0,17.0,1.0,0.2272727272727272,1.0
25025.0,0.0,15.0,13.0,6.0,0.1,0.0
25026.0,23.0,1.0,1.0,1.0,0.0454545454545454,0.0
25027.0,20.33333333333333,2.0,2.0,2.0,0.1363636363636363,0.0
25028.0,10.666666666666666,3.0,3.0,-12.0,0.1818181818181818,0.0
25029.0,9.333333333333334,4.0,6.0,0.0,0.0454545454545454,0.0
25030.0,7.333333333333333,8.0,4.0,7.0,0.0909090909090909,0.0
25031.0,5.333333333333333,7.0,9.0,6.0,0.0454545454545454,0.0
25032.0,4.666666666666667,6.0,11.0,0.0,0.0,0.0
25033.0,12.333333333333334,9.0,5.0,9.0,0.0454545454545454,0.0
25034.0,2.6666666666666665,5.0,7.0,2.0,0.1363636363636363,0.3333333333333333
25035.0,2.333333333333333,12.0,10.0,-15.0,0.1363636363636363,0.0
25036.0,1.6666666666666667,11.0,14.0,5.0,0.1363636363636363,0.3333333333333333
25037.0,0.0,17.0,20.0,1.0,0.1,0.0
25038.0,0.0,13.0,13.0,8.0,0.0909090909090909,0.6666666666666666
25039.0,0.0,15.0,16.0,-11.0,0.2272727272727272,0.6666666666666666
25040.0,0.0,14.0,12.0,3.0,0.0454545454545454,1.0
25041.0,0.0,19.0,18.0,-7.0,0.1363636363636363,0.6666666666666666
25042.0,1.6666666666666667,10.0,8.0,0.0,0.0909090909090909,0.0
25043.0,0.0,18.0,17.0,6.0,0.1363636363636363,1.6666666666666667
25044.0,0.0,20.0,19.0,2.0,0.2272727272727272,1.3333333333333333
25045.0,0.6666666666666666,16.0,15.0,11.0,0.1363636363636363,0.3333333333333333
25046.0,20.0,2.0,2.0,2.0,0.1363636363636363,0.0
25047.0,5.0,4.0,7.0,-1.0,0.0,0.0
25048.0,10.25,5.0,8.0,10.0,0.0454545454545454,0.25
25049.0,8.0,9.0,5.0,10.0,0.0909090909090909,0.0
25050.0,0.0,8.0,13.0,8.0,0.0909090909090909,0.75
25051.0,2.0,6.0,10.0,-13.0,0.1363636363636363,0.25
25052.0,23.5,7.0,1.0,1.0,0.0454545454545454,0.0
25053.0,1.25,13.0,11.0,5.0,0.1363636363636363,0.5
25054.0,2.5,11.0,9.0,-2.0,0.1363636363636363,0.5
25055.0,0.0,10.0,15.0,2.0,0.0454545454545454,1.0
25056.0,0.0,14.0,12.0,6.0,0.1,0.25
25057.0,6.0,12.0,6.0,7.0,0.0454545454545454,0.0
25058.0,1.25,17.0,17.0,-7.0,0.0909090909090909,0.25
25059.0,0.0,15.0,14.0,-10.0,0.2272727272727272,0.75
25060.0,0.0,18.0,16.0,-4.0,0.1363636363636363,0.75
25061.0,0.5,16.0,20.0,7.0,0.1363636363636363,0.25
25062.0,0.0,19.0,19.0,3.0,0.2272727272727272,1.5
25063.0,0.0,20.0,18.0,6.0,0.1363636363636363,1.75
25064.0,11.75,3.0,3.0,-12.0,0.1818181818181818,0.0
25065.0,10.0,1.0,4.0,0.0,0.0454545454545454,0.0
25066.0,8.8,7.0,4.0,15.0,0.3636363636363636,0.0
25067.0,2.0,11.0,5.0,11.0,0.3636363636363636,0.6
25068.0,3.2,4.0,6.0,-13.0,0.5454545454545454,0.2
25069.0,8.0,1.0,20.0,-19.0,0.1818181818181818,0.0
25070.0,11.2,6.0,3.0,12.0,0.1818181818181818,0.2
25071.0,1.0,9.0,13.0,-3.0,0.3636363636363636,0.4
25072.0,0.4,8.0,16.0,7.0,0.5454545454545454,0.4
25073.0,7.6,5.0,2.0,1.0,0.0,0.0
